# DeltaF, Fb, t0, u0, tE, rho, Pb, mu_b, sig_b
0.748055 0.228324 7884.13 0.283922 33.2457 0.0474263 0.52579 0.211294 0.101103
0.751113 0.249162 7884.25 0.2703 31.4536 0.00309854 0.478783 0.193642 0.0892927
0.147021 0.191664 7736.3 0.99039 50.7906 0.00988381 0.841642 0.255451 0.328072
0.184417 0.118596 7846.32 0.394123 359.762 0.00742691 0.925251 0.364984 0.176855
0.327703 0.156401 7779.81 0.662732 252.669 0.0398753 0.698444 0.614595 0.348341
0.741187 0.228053 7884.17 0.267053 35.3047 0.043411 0.511986 0.213746 0.101663
0.744019 0.228701 7884.06 0.278733 33.787 0.00383807 0.521317 0.209536 0.101778
0.404348 0.815767 7364.08 0.324299 47.3904 0.0070652 0.40827 0.243044 0.111273
0.752143 0.22563 7884.22 0.299646 31.9938 0.0017696 0.518862 0.209207 0.101923
0.0695546 0.185297 7130.97 0.577485 348.474 0.00138072 0.895501 0.536879 0.50691
0.748546 0.229057 7884.19 0.299167 31.7538 0.00898842 0.517854 0.21227 0.102368
0.756187 0.229433 7884.22 0.269264 33.6209 0.010325 0.514556 0.209354 0.101152
0.737187 0.228539 7884.16 0.32427 31.0895 0.0564729 0.525779 0.209869 0.102973
0.618901 0.251922 7882 0.675609 24.0088 0.00757403 0.445171 0.197225 0.0809018
0.724957 0.21913 7883.73 0.285513 35.4638 0.00460927 0.548106 0.210888 0.100019
0.633873 0.21214 7876.44 0.566824 35.996 0.00662449 0.471354 0.20207 0.106945
0.752679 0.228394 7884.23 0.276919 33.6789 0.0477051 0.515748 0.211121 0.101247
0.876008 0.710396 7813.6 0.0094119 28.5857 0.0292778 0.293471 0.257777 0.134329
0.746109 0.23152 7884.13 0.292169 32.0741 0.00715066 0.530408 0.208222 0.101935
0.709224 0.203409 7884.15 0.395591 31.0556 0.0172168 0.498675 0.228134 0.095343
0.751283 0.230793 7884.18 0.267782 34.2781 0.0402692 0.508641 0.206577 0.100984
0.0301269 0.222864 7585.58 0.571903 355.73 0.00911126 0.647175 0.563502 0.546657
0.173904 0.0954435 7889.04 1.25481 230.862 0.0031506 0.544638 0.141852 0.309667
0.0516393 0.240929 7256.18 0.00759002 110.577 0.00732678 0.889205 0.481954 0.188521
0.949434 0.256967 7883.09 0.0214821 175.737 0.00649194 0.32544 0.192149 0.055272
0.8135 0.959696 7459.84 0.629187 25.2443 0.00853084 0.0108736 0.207541 0.396095
0.699886 0.243472 7883.69 0.443652 25.812 0.0164068 0.49102 0.201405 0.0965776
0.733166 0.223662 7884.12 0.296963 32.1426 0.00296148 0.473462 0.214399 0.103175
0.742204 0.231791 7884.1 0.256657 35.4134 0.0061193 0.524762 0.207216 0.0999449
0.736194 0.231966 7884.26 0.280823 34.2471 0.000544934 0.476672 0.212171 0.101124
0.740763 0.221945 7883.61 0.200305 43.6454 0.00319451 0.542231 0.20155 0.097926
0.223036 0.19897 7324.46 1.35276 53.4753 0.00499671 0.937793 0.0862296 0.432576
0.653905 0.225595 7883.64 0.320069 46.3182 0.00696406 0.576595 0.197222 0.0907421
0.584721 0.26564 7879.24 1.44491 15.9194 0.0261161 0.52491 0.218921 0.169005
0.749326 0.226881 7884.24 0.290412 32.8573 0.0104402 0.524933 0.212716 0.100469
0.740422 0.228126 7884.07 0.293955 32.9421 0.00525802 0.512849 0.211039 0.0997757
0.748562 0.161265 7876.32 0.247004 66.4531 0.00449995 0.412499 0.257502 0.0817839
0.337392 0.118101 7193.57 0.651216 61.5068 0.00785019 0.806936 0.480439 0.158312
0.0346702 0.180167 7155.45 1.40487 71.7631 0.00331068 0.830387 0.371655 0.228477
0.754479 0.224633 7884.46 0.287848 30.7164 0.00719094 0.480283 0.216767 0.107026
0.790263 0.229496 7884.54 0.252987 34.5247 0.000489284 0.580565 0.201267 0.109149
0.551702 0.665093 7323.77 0.902634 358.312 0.0117707 0.0612029 0.22982 0.0979837
0.593845 0.266524 7880.79 0.741427 21.0493 0.00568581 0.466567 0.195245 0.0892401
0.758875 0.226768 7884.01 0.256438 35.8608 0.00524305 0.549428 0.215992 0.10719
0.739787 0.229323 7884.16 0.317012 31.2591 0.0539458 0.533332 0.208591 0.101173
0.716653 0.256689 7884.72 0.32292 28.8731 0.01125 0.384737 0.205407 0.0862256
0.738949 0.228427 7884.09 0.307291 31.826 0.0542232 0.534753 0.209447 0.102379
0.758586 0.229364 7884.11 0.271476 33.5756 0.0156183 0.502851 0.209361 0.100058
0.744619 0.227011 7884.22 0.304151 32.2022 0.053306 0.523674 0.210527 0.101874
0.691231 0.23663 7882.7 0.246742 43.3863 0.00789222 0.495035 0.204245 0.10056
0.655327 0.2458 7882.82 0.380245 32.3661 0.00452319 0.534418 0.192994 0.0916006
0.17193 0.827067 7367.16 0.550857 128.111 0.000377076 0.0254522 0.242113 0.107087
0.686039 0.253329 7883.56 0.235593 41.1938 0.00728857 0.528003 0.187272 0.0902171
0.716865 0.228105 7883.9 0.319845 32.5222 0.0205502 0.523912 0.207311 0.102323
0.743012 0.227409 7884.14 0.297606 32.4524 0.0510019 0.534008 0.209677 0.10263
0.169082 0.755764 7550.57 0.0302506 302.725 0.000875949 0.256899 0.366676 0.0653315
0.774192 0.248981 7884.02 0.129226 56.0337 0.00628423 0.47326 0.193164 0.0826557
0.739369 0.227626 7884.12 0.309046 32.0771 0.0542485 0.520411 0.209746 0.101946
0.241144 0.225257 7901.15 0.0208632 162.96 0.000543559 0.897774 0.0808883 0.429607
0.895413 0.664247 7921.12 0.776298 9.22971 0.0098586 0.0259169 0.286771 0.199159
0.556991 0.240525 7874.9 0.28491 84.33 0.0136609 0.371602 0.231616 0.102519
0.742332 0.214972 7884.55 0.281661 38.7293 0.00204398 0.452616 0.217603 0.103362
0.69261 0.241587 7884.7 0.360155 30.8898 0.000607828 0.493406 0.193577 0.0930174
0.588816 0.592156 7474.75 1.12036 189.781 0.00898227 0.035984 0.195169 0.095631
0.7601 0.229163 7884.27 0.280426 32.5209 0.00118917 0.523474 0.207902 0.103662
0.19881 0.202798 7209.51 0.174053 66.7777 0.00192396 0.743911 0.397868 0.309992
0.753151 0.225723 7884.32 0.367738 26.4472 0.0116686 0.542791 0.211462 0.101025
0.72991 0.228232 7883.93 0.322474 31.1878 0.055575 0.525896 0.211067 0.100316
0.0258397 0.18578 7819.78 0.359462 143.431 0.0114077 0.970593 0.946059 0.0232794
0.0489959 0.243383 7178.39 0.882923 121.905 0.00161905 0.704477 0.241024 0.142364
0.379088 0.204521 7906.13 0.838059 9.01045 0.0158563 0.741686 0.350597 0.254579
0.852948 0.235834 7884.33 0.245745 28.6825 0.00705724 0.533556 0.213785 0.109843
0.695354 0.235273 7883.8 0.424028 27.1959 0.00406746 0.464935 0.203501 0.0978497
0.762954 0.23504 7884.36 0.246323 29.7771 0.000651172 0.623439 0.195358 0.10058
0.806585 0.262829 7868.06 0.537907 36.5115 0.00713073 0.521335 0.261626 0.116844
0.0560988 0.202067 7295.11 1.1457 237.808 0.0429261 0.845193 0.516331 0.39057
0.0366159 0.226851 7606.25 1.28331 306.993 0.00881479 0.523609 0.434694 0.246799
0.828076 0.220263 7884.38 0.189613 41.7278 0.0138417 0.755027 0.19528 0.123644
0.650672 0.221955 7882.09 1.00986 25.6151 0.0105138 0.315836 0.237292 0.113675
0.2985 0.69443 7173.59 0.504287 217.477 0.000845918 0.118762 0.282759 0.0756129
0.12352 0.661072 7600.68 0.846408 328.047 0.00452695 0.674032 0.107668 0.658418
0.0501187 0.190552 7214.18 0.838078 61.947 0.0132594 0.879308 0.614783 0.295775
0.723613 0.216274 7898.66 0.361582 12.4808 0.00955301 0.93543 0.14581 0.569914
0.737117 0.228627 7884 0.3141 31.8412 0.0517732 0.516665 0.209366 0.100487
0.070028 0.177564 7219.94 0.776106 267.99 7.64223e-05 0.878364 0.434676 0.450452
0.784388 0.199396 7875.62 0.145913 86.6522 0.00209783 0.621925 0.237064 0.0955575
0.101296 0.168461 7199.68 1.08215 226.326 0.00220332 0.869791 0.611085 0.292806
0.0214251 0.748354 7206.42 1.02036 278.956 0.0323819 0.631807 0.937599 0.967093
0.734114 0.230005 7884.18 0.315635 31.0269 0.0285788 0.526893 0.20953 0.102692
0.753088 0.224559 7883.64 0.325469 31.2025 0.0108423 0.57032 0.205136 0.101895
0.746285 0.227116 7884.25 0.315147 31.1615 0.0559923 0.528734 0.211728 0.102317
0.753898 0.230591 7884.27 0.280532 32.4259 0.00397464 0.528974 0.210169 0.10242
0.0923998 0.231839 7682.65 0.223414 30.9139 0.0050592 0.830397 0.514548 0.259911
0.363004 0.205602 7908.62 0.0452486 55.6009 0.00453365 0.772408 0.259546 0.249253
0.744596 0.229493 7884.16 0.273098 34.4861 0.00629386 0.544273 0.204552 0.100485
0.263065 0.203861 7904.13 1.03372 16.4763 0.00546235 0.813424 0.363013 0.224823
0.585694 0.236102 7881.84 0.358297 40.343 0.0330911 0.469814 0.194848 0.0997975
0.213009 0.229821 7909.37 0.717705 21.7835 0.00692255 0.93855 0.563058 0.413701
0.156268 0.17889 7160.56 1.12297 265.817 0.00777513 0.941236 0.964134 0.702593
0.642563 0.231667 7870.11 0.127173 120.42 0.0123466 0.196959 0.253137 0.139993
0.0905802 0.178206 7186.46 1.39278 157.268 0.0132383 0.776827 0.302757 0.308949
0.748468 0.22858 7884.06 0.251416 36.4718 0.00784126 0.52718 0.209545 0.101082
0.195016 0.010508 8005.87 1.4241 72.0305 0.0251164 0.737695 0.515512 0.561352
0.748546 0.228351 7884.16 0.291036 32.8025 0.0504183 0.52345 0.211436 0.101924
0.752153 0.865843 7529.3 0.220019 305.397 0.00929952 0.0158359 0.268748 0.0934987
0.753003 0.222526 7884.01 0.448719 24.657 0.00762295 0.509958 0.202834 0.11518
0.609662 0.220796 7881.38 1.32301 15.5813 0.00578983 0.411161 0.217529 0.0945063
0.749865 0.231946 7884.19 0.26576 33.9843 0.00617341 0.522576 0.206874 0.101003
0.7367 0.233147 7884.16 0.263341 35.3361 0.0120251 0.52091 0.204446 0.0994199
0.686795 0.244103 7884.42 0.0964276 65.1178 0.00288566 0.50442 0.205687 0.0660035
0.482753 0.447088 7070.44 0.10223 297.402 0.00167585 0.33843 0.566702 0.33243
0.671902 0.237266 7884.37 1.14157 13.9601 0.00541292 0.625654 0.201033 0.097347
0.715848 0.225609 7884.09 0.312581 31.934 0.00126269 0.515138 0.212375 0.100285
0.744686 0.229928 7884.41 0.240005 37.5813 0.0153481 0.484347 0.214225 0.100787
0.604402 0.233024 7883.22 0.545439 28.2802 0.00650573 0.514948 0.221821 0.105261
0.777613 0.220688 7884.42 0.238553 37.9523 0.00877527 0.448902 0.212906 0.104957
0.434946 0.199339 7895.24 0.782435 12.7911 0.0163995 0.846433 0.826563 0.338851
0.761727 0.200009 7883.25 1.33013 15.9246 0.0102041 0.452628 0.241038 0.0920786
0.630259 0.237225 7882.63 0.907862 19.4633 0.00347745 0.433082 0.196374 0.106973
0.662754 0.222318 7882.67 0.573317 24.0781 0.00244226 0.573911 0.219722 0.114142
0.747913 0.227046 7884.2 0.311165 31.5515 0.0557181 0.528549 0.212223 0.101572
0.770855 0.231298 7884.25 0.227916 37.318 0.0152062 0.512409 0.209338 0.0997887
0.0635475 0.228469 7345.86 0.560111 38.6872 0.00247644 0.773146 0.320834 0.283714
0.689682 0.246356 7868.06 1.17295 21.8922 0.00468564 0.541238 0.175829 0.0966544
0.734672 0.227101 7884.01 0.316471 32.0062 0.0553794 0.522199 0.211529 0.10075
0.704955 0.222954 7883.74 0.485907 26.0742 0.00970121 0.525176 0.224846 0.107999
0.824385 0.216502 7885.37 0.22381 36.2333 0.00708121 0.581733 0.225258 0.103892
0.702735 0.220915 7863 0.589435 53.7974 0.0414732 0.401143 0.215871 0.104112
0.75061 0.228592 7884.21 0.273164 34.2432 0.0466388 0.512109 0.211044 0.101118
0.738624 0.229538 7884 0.291442 33.1206 0.0480433 0.525349 0.208639 0.103145
0.750442 0.229825 7884.13 0.269175 33.8557 0.0165017 0.531102 0.210579 0.102768
0.746699 0.22973 7884.26 0.291439 32.4536 0.0042928 0.528991 0.207611 0.100954
0.760348 0.227893 7884.22 0.28046 32.811 0.0089472 0.546234 0.209701 0.101373
0.743422 0.229295 7884.19 0.2864 32.9953 0.00358225 0.533183 0.208361 0.101794
0.755818 0.228011 7884.18 0.287463 32.7149 0.00593243 0.535078 0.211564 0.101972
0.737563 0.227403 7884.14 0.284404 33.6109 0.00242117 0.522364 0.211162 0.10332
0.680022 0.131303 7350.97 0.310931 46.9008 0.0107888 0.216239 0.235986 0.169985
0.749362 0.225084 7884.01 0.38592 27.6269 0.00868094 0.517038 0.213415 0.101831
0.755072 0.221867 7884.37 0.285737 33.6308 0.0473524 0.560149 0.207883 0.107682
0.00239974 0.163031 7741.07 1.08191 154.022 0.00418382 0.951214 0.299517 0.38958
0.736943 0.224205 7883.8 0.251715 36.3049 0.0257739 0.549485 0.207935 0.107739
0.661572 0.24619 7882.69 0.55937 26.6873 0.00551517 0.539168 0.197803 0.100688
0.672808 0.259985 7883.78 0.324694 31.3485 0.0148343 0.396241 0.194755 0.0901887
0.741369 0.221598 7884.23 0.426776 26.055 0.0149875 0.526461 0.219223 0.103154
0.672868 0.1936 7905.13 0.625225 219.262 0.00428378 0.114401 0.248491 0.107863
0.658122 0.246344 7883.3 0.426223 27.525 0.020062 0.544263 0.189359 0.0881607
0.673866 0.248068 7883.34 0.183257 45.7765 0.00138123 0.508579 0.200005 0.0902726
0.777822 0.126725 7883.67 0.852257 19.7205 0.0265299 0.442813 0.25795 0.128955
0.672896 0.200365 7884.92 0.288824 45.765 0.0110645 0.525353 0.24838 0.0983564
0.738893 0.22784 7884.23 0.304104 32.4837 0.00307915 0.53788 0.205338 0.104598
0.0704542 0.15845 7356.13 0.884692 300.031 0.00841348 0.73042 0.465768 0.245457
0.757857 0.226598 7884.26 0.276821 33.2846 0.00389249 0.540913 0.212761 0.101657
0.363705 0.504129 7147.08 0.203326 193.097 0.0184433 0.486775 0.621754 0.038357
0.678596 0.228038 7883.98 0.491221 24.8412 0.00296422 0.58032 0.210494 0.102445
0.700139 0.261839 7884.03 0.360733 28.9772 0.00296323 0.525635 0.19383 0.0944343
0.643844 0.221322 7884.94 0.285387 34.8695 0.00957624 0.510455 0.234723 0.0987935
0.74999 0.227601 7884.19 0.281653 33.401 0.0462881 0.521949 0.209697 0.101711
0.0378963 0.0679631 7907.25 1.34459 256.306 0.00771769 0.119618 0.268623 0.137957
0.344281 0.228577 7665.7 0.295957 10.7338 0.0196357 0.731407 0.538685 0.626483
0.766884 0.225501 7884.14 0.366228 27.5917 0.0214585 0.498606 0.219318 0.104115
0.224908 0.214021 7909.28 0.883803 11.9391 0.00054065 0.908609 0.188739 0.259362
0.756245 0.229013 7884.18 0.279366 33.0519 0.0487431 0.524289 0.209907 0.100947
0.00261295 0.771342 7442.86 0.476144 286.362 0.0410887 0.0213967 0.257943 0.101234
0.77226 0.639953 7747.36 0.227856 243.73 0.000243342 0.0261414 0.238332 0.117431
0.664883 0.221758 7884.93 0.387137 28.6344 0.0049443 0.478573 0.212133 0.0886836
0.843098 0.238746 7885.16 0.379908 22.6671 0.0267975 0.633634 0.185789 0.083469
0.942016 0.7882 7346.31 0.0539952 148.391 0.00376523 0.121487 0.244616 0.0739575
0.0168353 0.223612 7675.45 1.03398 49.1608 0.00396383 0.770529 0.262824 0.264768
0.776792 0.256448 7886.26 0.479766 21.1468 0.00845085 0.317162 0.186324 0.0793983
0.733178 0.231785 7884.02 0.301501 32.2578 0.00765049 0.52877 0.208183 0.101598
0.182592 0.479642 7859.2 0.206526 296.433 0.0055812 0.578129 0.0389692 0.791645
0.0406165 0.148142 7338.48 0.199407 149.375 0.00361086 0.876341 0.768125 0.674669
0.665539 0.219597 7882.43 0.258771 44.7503 0.00620253 0.590788 0.207533 0.145877
0.1914 0.14946 7147.8 1.39683 246.038 0.00322814 0.0453047 0.268832 0.971559
0.7612 0.228857 7884.39 0.256372 34.3553 0.00237193 0.511123 0.208741 0.0991758
0.130774 0.210183 7383.98 0.266317 100.675 0.00986878 0.723892 0.312446 0.297439
0.748588 0.230812 7885.09 0.0727266 88.6059 0.0393301 0.853429 0.133977 0.288883
0.0248811 0.189084 7641.31 0.221088 317.606 0.0384613 0.783814 0.289984 0.192932
0.837312 0.0203784 7186.91 0.805874 335.056 0.00337896 0.709787 0.258039 0.160344
0.747466 0.227657 7884.1 0.259307 35.5269 0.0412739 0.512398 0.209935 0.101121
0.758266 0.227656 7884.15 0.250868 36.2661 0.00564731 0.526318 0.210138 0.101502
0.326994 0.238539 7360.51 0.218777 106.957 0.00413124 0.0816192 0.327838 0.187344
0.738501 0.227201 7884.16 0.303604 32.2507 0.0521928 0.522063 0.211735 0.101036
0.616303 0.818371 7265.88 0.613227 290.766 0.01364 0.171083 0.255475 0.111032
0.562885 0.319621 7595.86 1.16503 40.5356 0.000961799 0.0420316 0.218719 0.0749479
0.693346 0.221662 7882.95 0.240584 43.2296 0.001107 0.534371 0.206548 0.102356
0.737149 0.226808 7884.1 0.27656 34.8284 0.000630323 0.530644 0.210142 0.100597
0.237159 0.617727 7813.74 0.807943 172.74 0.0159252 0.0182278 0.0622905 0.289815
0.754187 0.224514 7884.09 0.27682 34.1141 0.0469688 0.508914 0.212334 0.102939
0.816327 0.241698 7884.02 0.126201 70.115 0.0135173 0.513532 0.226267 0.0939031
0.745367 0.229319 7884.05 0.270858 34.7704 0.0448889 0.515594 0.208791 0.101017
0.755462 0.233792 7884.29 0.275189 33.9605 0.00651726 0.52082 0.210803 0.103693
0.750733 0.228831 7884.16 0.274307 34.0943 0.0436263 0.518361 0.210149 0.103013
0.751369 0.229136 7884.07 0.270539 34.2361 0.0443927 0.509289 0.210007 0.101222
0.897144 0.213541 7838.76 0.844077 56.4522 0.0368462 0.0943667 0.228474 0.0778861
0.759185 0.228238 7884.27 0.270321 33.8413 0.0461188 0.521484 0.211007 0.103143
0.728677 0.183037 7865.43 1.02473 39.2824 0.00674617 0.294898 0.23711 0.100806
0.802081 0.205945 7845.19 0.606453 71.8713 0.0130373 0.2978 0.217476 0.0632372
0.757452 0.227854 7884.19 0.268249 33.729 0.00218093 0.536556 0.209874 0.102695
0.527008 0.217598 7877.55 1.40009 22.6005 0.000331569 0.3457 0.22742 0.105711
0.755518 0.22769 7884.26 0.268829 34.1471 0.00890355 0.529487 0.210552 0.101461
0.510235 0.215538 7892.93 0.436617 14.4383 0.00319415 0.864497 0.18627 0.233071
0.789948 0.229035 7884.42 0.242079 33.6157 0.0166067 0.573124 0.210766 0.108681
0.85543 0.230052 7884.27 0.0987147 60.1691 0.0259045 0.48015 0.209561 0.0896582
0.748475 0.228914 7884.14 0.275927 33.8982 0.0436467 0.518217 0.209495 0.101089
0.0382292 0.252263 7713.41 1.26438 60.657 0.0176535 0.944928 0.610517 1.97158
0.705853 0.232807 7883.37 0.317729 33.7652 0.00144997 0.496287 0.22006 0.0975086
0.0477124 0.197021 7821.91 0.184483 186.317 0.00244527 0.699835 0.851744 0.0728616
0.244922 0.170244 7528.01 0.299951 93.828 0.00233401 0.561416 0.302112 0.2835
0.73993 0.228928 7884.11 0.284958 33.6492 0.0487499 0.518256 0.21062 0.101413
0.796942 0.239729 7884.42 0.159103 46.6549 0.0087616 0.418039 0.209083 0.0957513
0.74685 0.227341 7884.05 0.285617 33.4797 0.0463651 0.517212 0.210737 0.101185
0.713467 0.214684 7853.23 0.840273 56.1971 0.0191562 0.2051 0.248319 0.114252
0.677246 0.208801 7882.42 0.0567661 168.794 0.00283497 0.485819 0.227195 0.0707186
0.653737 0.229419 7884.01 0.29162 35.4912 0.000657734 0.595245 0.18433 0.110412
0.758885 0.231487 7884.22 0.284247 32.289 0.0387378 0.56807 0.200715 0.104279
0.715982 0.230436 7884.03 0.271995 35.4068 0.0130244 0.517349 0.212531 0.0998184
0.738235 0.22852 7884.04 0.302162 32.1904 0.00850246 0.508102 0.209348 0.0999173
0.745316 0.23115 7884.17 0.285479 32.6683 0.000197201 0.523509 0.210505 0.101021
0.736391 0.249611 7883.78 0.276144 31.6232 0.00370967 0.497635 0.18856 0.0867564
0.716996 0.226373 7883.34 0.579846 21.655 0.00186833 0.440008 0.213386 0.101561
0.752238 0.235651 7884.19 0.256268 34.5034 0.000861874 0.50592 0.206287 0.0998833
0.75245 0.229188 7884.17 0.29148 32.5598 0.0502009 0.506368 0.212139 0.101181
0.747069 0.227902 7884.18 0.28467 33.3496 0.0460108 0.523339 0.210117 0.101834
0.746807 0.22986 7884.2 0.300003 32.1229 0.0516034 0.522344 0.211368 0.102095
0.736994 0.225837 7884.21 0.315742 31.6537 0.0508883 0.538752 0.211175 0.102113
0.750106 0.227486 7884.16 0.283028 33.4434 0.0472849 0.525546 0.210687 0.102245
0.0864816 0.287325 7548.82 1.1783 165.707 0.0372023 0.5268 0.622011 1.11907
0.723782 0.213209 7878.16 0.735525 24.473 0.00324356 0.539795 0.202434 0.117302
0.771528 0.233243 7884.41 0.217464 37.5839 0.00668972 0.542875 0.201025 0.0994593
0.735447 0.230995 7884.22 0.312414 31.5762 0.00967961 0.558125 0.207512 0.103144
0.743871 0.229064 7884.27 0.31185 30.9509 0.0545388 0.530725 0.207301 0.10322
0.757336 0.229001 7884.31 0.311669 30.6782 0.00342671 0.5123 0.210154 0.102392
0.737624 0.20797 7883.46 0.40762 26.0187 0.0292055 0.493123 0.224696 0.105985
0.75293 0.228174 7884.24 0.292465 32.4331 0.050772 0.533882 0.209943 0.102133
0.888376 0.744765 7460.4 1.12756 51.4325 0.00947815 0.0144009 0.244624 0.0995307
0.833883 0.230559 7884.1 0.146536 47.2672 0.00108731 0.516497 0.198762 0.102553
0.739837 0.228142 7884.19 0.300152 32.2995 0.00955698 0.520575 0.209028 0.101492
0.767149 0.232907 7884.2 0.247838 35.0025 0.0160879 0.532782 0.2069 0.102031
0.740184 0.229771 7884.01 0.309673 32.0238 0.0530873 0.522758 0.209758 0.10121
0.0892844 0.174863 7237.63 0.983887 313.019 0.000604758 0.912643 0.577924 0.290051
0.737806 0.227684 7884.11 0.29693 33.1792 0.0539202 0.517581 0.20832 0.10234
0.741806 0.228627 7884.16 0.294038 33.0245 0.0512249 0.525686 0.20987 0.101311
0.746056 0.228575 7884.18 0.298424 32.6504 0.0506123 0.523946 0.210541 0.0999221
0.740859 0.227234 7884.1 0.295617 32.7612 0.0485577 0.531592 0.209629 0.100926
0.739919 0.225937 7884.17 0.304852 32.7525 0.0512194 0.517887 0.213879 0.101548
0.763903 0.226519 7884.14 0.252704 35.6213 0.040649 0.515629 0.213316 0.102465
0.752883 0.228329 7884.16 0.266101 34.6139 0.0435784 0.532135 0.210656 0.100772
0.754216 0.226175 7884.13 0.289193 32.7322 0.0140503 0.530295 0.210215 0.100144
0.748328 0.238183 7883.98 0.211058 39.5075 0.0100791 0.487891 0.192707 0.0893816
0.748926 0.226798 7884.23 0.269704 34.4441 0.0400925 0.515889 0.209941 0.101664
0.742265 0.230662 7884.2 0.283254 33.3633 0.0479282 0.52802 0.208195 0.101054
0.734957 0.226748 7884.06 0.34459 29.9454 0.0591641 0.51699 0.212144 0.0999178
0.736759 0.224539 7884.29 0.29036 33.6563 0.0114653 0.482705 0.216024 0.0994145
0.705797 0.250298 7884.03 0.450351 26.6091 0.00301156 0.435494 0.199303 0.0871109
0.72244 0.278845 7884.35 0.118549 51.3402 0.0202125 0.539798 0.171502 0.0794154
0.7298 0.22762 7883.72 0.325477 31.5941 0.000716328 0.506489 0.203229 0.104666
0.73356 0.228163 7884.09 0.283286 33.8156 0.00424246 0.516666 0.210596 0.101792
0.750975 0.228383 7884.03 0.264992 35.0219 0.0227926 0.529963 0.208712 0.101231
0.618957 0.181853 7883.02 0.631848 28.1288 0.0139269 0.263191 0.239044 0.1022
