# DeltaF, Fb, t0, u0, tE, rho
0.986096 0.215559 7886.01 1.49779 6.26044 0.00338687
0.999462 0.216235 7885.77 1.28154 6.74821 0.00465293
0.994393 0.216463 7886.04 1.33543 6.737 0.00585444
0.988429 0.215667 7886 1.49976 6.2153 0.0134169
0.987177 0.215739 7885.98 1.49927 6.21589 0.01497
0.96384 0.215951 7886.06 1.3815 6.61437 0.00184561
0.987243 0.215536 7886.01 1.49999 6.23077 0.00400921
0.987458 0.215523 7886.01 1.49964 6.23182 0.0332015
0.991275 0.215928 7886.01 1.48691 6.21959 0.016385
0.924556 0.213356 7885.76 1.4545 6.69405 0.00855971
0.991654 0.21593 7885.99 1.4993 6.20472 0.00638128
0.712843 0.265369 7894.43 0.286903 31.3026 0.00272532
0.987757 0.215164 7886 1.49874 6.23966 0.00179374
0.109396 0.240785 7559.88 1.36344 279.581 0.0177078
0.191426 0.155625 7948.56 0.0189201 74.5752 0.00930381
0.318493 0.200983 7166.15 0.125673 57.6411 0.0023137
0.987979 0.210006 7886.71 1.19104 7.29513 0.0106334
0.986051 0.215663 7886.01 1.49995 6.23923 0.00462246
0.759443 0.204098 7885.25 0.825504 11.6756 0.0319166
0.986237 0.215576 7886 1.49791 6.2378 0.001534
0.988226 0.215729 7886.05 1.47423 6.31458 0.00222662
0.971206 0.215009 7886.02 1.46284 6.45377 7.45611e-05
0.225907 0.190305 7888.65 0.236499 93.9582 0.0128841
0.279657 0.0482944 7844.93 1.05448 324.174 0.00613216
0.427293 0.291778 7780.7 0.884678 327.259 0.0200529
0.987403 0.215574 7886.01 1.49952 6.23479 0.000562126
0.496316 0.0626865 7860.53 1.41693 334.178 0.0143603
0.989938 0.211954 7885.89 0.624109 10.8889 0.0238419
0.898084 0.206666 7885.74 0.978354 9.39158 0.0195391
0.314022 0.263272 7870.37 0.758942 117.641 0.0146691
0.0112316 0.236077 7882.27 0.322491 310.525 0.00785813
0.989542 0.215974 7886 1.49993 6.20829 0.000891047
0.980903 0.18283 7889.97 0.15623 65.9236 0.000208484
0.0520727 0.276936 7732.76 0.986006 88.1847 0.00434409
0.980236 0.217016 7886.1 1.42515 6.46671 0.0080734
0.441558 0.254484 7896.54 0.0413687 158.829 0.00362772
0.805739 0.209241 7886.02 1.0528 8.96238 0.0372136
0.991986 0.221215 7885.83 0.993855 8.29939 0.00427665
0.00831569 0.223211 7456.22 0.632591 206.885 0.00559587
0.921519 0.216446 7885.58 1.48857 6.7282 0.00127884
0.914849 0.223751 7884.72 0.723837 9.95369 0.0207851
0.824842 0.219609 7885.85 1.44805 6.93048 0.000414653
0.979687 0.216569 7886.07 1.40099 6.48808 0.0264444
0.536451 0.158839 7354.94 0.548249 12.7779 0.00132856
0.872984 0.132867 7886.48 0.846808 12.967 5.25047e-05
0.661524 0.1944 7887.72 0.0137228 276.639 0.00163585
0.954092 0.21359 7886.4 1.45915 6.50534 0.00590094
0.985873 0.215674 7886 1.49851 6.2412 4.6619e-05
0.115625 0.222549 7867.79 1.43053 40.8371 0.015429
0.998416 0.215418 7886 1.49555 6.16841 4.18039e-05
0.98694 0.215605 7886.01 1.4998 6.2316 1.18241e-05
0.986158 0.215634 7886.01 1.49995 6.23598 0.00102596
0.987984 0.215561 7886.01 1.49985 6.22866 0.00457743
0.98655 0.215597 7886 1.49917 6.23228 0.00882935
0.988753 0.215604 7886.01 1.49814 6.23183 0.00135947
0.987714 0.21555 7886 1.49995 6.22606 0.0196919
0.991869 0.215205 7886 1.48987 6.23479 0.0105237
0.982908 0.215309 7885.98 1.49776 6.26087 0.0175521
0.987919 0.215598 7886.01 1.49984 6.22934 0.00483195
0.987564 0.215739 7886.01 1.49958 6.22829 0.00735136
0.995068 0.215417 7885.93 1.48191 6.25978 0.012284
0.993665 0.216104 7885.95 1.46583 6.31538 0.0188987
0.276298 0.0968111 7790.67 0.881817 301.384 0.0197445
0.991758 0.21564 7885.98 1.48372 6.28616 0.0197414
0.123499 0.254664 7746.31 0.871304 55.0043 0.00322424
0.943222 0.233731 7887.98 1.26282 7.23039 0.00331626
0.977235 0.211979 7885.99 1.3725 6.78749 0.00127976
0.983466 0.216631 7886.11 1.41102 6.6615 0.0106378
0.934103 0.213044 7885.65 0.582823 12.0875 0.00708767
0.799262 0.214929 7889.46 1.12691 9.01919 0.00436009
0.823869 0.214199 7885.52 0.973743 11.6751 0.00925583
0.992749 0.215832 7886.19 1.25709 7.15188 0.00372061
0.986544 0.215652 7886.01 1.49826 6.23632 0.00196142
0.965331 0.215697 7886.05 1.48733 6.28883 0.00207259
0.988927 0.215677 7886.02 1.49693 6.22463 0.0028064
0.988185 0.215552 7886.01 1.49956 6.22748 0.00766624
0.970024 0.214845 7885.81 1.43159 6.42496 0.0197317
0.964771 0.214914 7886.04 1.49115 6.3625 0.0159783
0.979074 0.215062 7886.05 1.49893 6.32984 0.00476804
0.986771 0.215858 7886.01 1.49812 6.2371 0.0220365
0.982901 0.215746 7886 1.49801 6.24448 0.00533856
0.766071 0.278724 7760.22 0.429207 6.55933 0.0241388
0.988471 0.215716 7886 1.49999 6.21131 0.0108867
0.955134 0.206709 7885.28 1.45393 4.94368 0.00901847
0.987199 0.215577 7886 1.49958 6.23944 0.00550943
0.976428 0.215336 7886.04 1.49555 6.30373 0.00279308
0.977442 0.2159 7886.06 1.47924 6.36303 0.00784427
0.423969 0.196939 7880.14 0.443188 12.012 0.00168764
0.987957 0.215642 7886.01 1.49999 6.23024 0.00836069
0.97138 0.215678 7886.08 1.39823 6.71477 0.0247761
0.988624 0.215601 7886.01 1.4992 6.22893 0.00260909
0.95342 0.215947 7885.9 0.956576 8.84001 0.00601067
0.986716 0.215616 7886.01 1.49828 6.23233 0.00509674
0.969482 0.215605 7886.41 1.26972 7.51831 0.00792009
0.987892 0.215615 7886.01 1.49997 6.22702 0.0147098
0.878905 0.216243 7886 1.20205 8.01635 0.000281602
0.988476 0.214592 7885.93 1.47693 6.29331 0.00254427
0.0636253 0.224933 7840.42 0.980418 159.017 0.0059597
0.984283 0.215368 7886 1.49633 6.2558 0.00118992
0.265519 0.165261 7314.39 0.538519 348.792 0.000342693
0.0294763 0.221967 7325.84 0.524848 181.562 0.037114
0.217403 0.15473 7850.89 1.29276 293.815 0.00648307
0.964503 0.215055 7886.1 1.40464 6.6969 0.000210883
0.995464 0.21555 7886 1.4984 6.19705 0.013813
0.271255 0.20194 7890 0.14001 106.338 0.0149952
0.889213 0.242588 7888.39 0.19259 22.0307 0.00295277
0.985069 0.215409 7886.01 1.49976 6.24423 0.00966893
0.978932 0.215609 7886.04 1.36718 6.74871 0.0109692
0.984263 0.215941 7886.01 1.49648 6.24247 0.0170912
0.414456 0.182761 7591.51 0.084413 212.933 0.00866651
0.738447 0.130263 7891.72 0.346429 44.6349 0.000743067
0.0281389 0.250915 7096.17 0.563889 347.104 0.000751497
0.697092 0.217263 7883.39 1.08993 6.66573 0.0338146
0.812314 0.225692 7884.3 1.35255 6.47003 0.00864351
0.984787 0.2152 7886.07 1.39883 6.58713 0.043273
0.902463 0.213338 7886.03 1.12525 7.93098 0.00171723
0.0501481 0.2402 7983.86 1.30909 99.4492 0.00576865
0.979252 0.21678 7885.97 1.10766 7.65835 0.0085137
0.978556 0.210741 7885.97 1.13664 7.78159 0.0104472
0.990937 0.215605 7886.01 1.49991 6.21182 0.0170822
0.847879 0.219191 7887.77 0.951536 10.0901 0.0105922
0.995317 0.215767 7886.03 1.49059 6.23525 0.00247327
0.992696 0.216457 7885.89 1.39684 6.4923 0.0032427
0.981148 0.214828 7886 1.40268 6.57906 0.00384538
0.502083 0.156172 7884.7 1.46767 5.52836 0.0143554
0.565719 0.280431 7952.77 0.0952975 77.8683 0.000877682
0.946155 0.2151 7887.28 0.614284 12.3094 0.00134159
0.662991 0.213656 7888.78 1.04717 10.8525 0.0107724
0.939833 0.96508 7103.4 0.0765979 19.6473 0.000179395
0.9873 0.215457 7885.99 1.49933 6.222 0.0174567
0.94731 0.215836 7886.17 1.30966 7.01815 0.0302755
0.679767 0.191382 7889.71 0.0706727 91.7037 0.00224007
0.318766 0.126967 7577.45 1.00332 50.9209 0.00673712
0.943045 0.237325 7132.24 0.248356 0.830775 0.00257586
0.990452 0.215782 7885.89 1.37944 6.55823 0.0144485
0.293441 0.205677 7357.28 1.13166 31.1415 0.00483899
0.985022 0.215516 7886.03 1.49882 6.24893 0.0547833
0.113488 0.221083 7866.56 0.709525 55.0202 0.00365453
0.981797 0.216027 7887.12 0.0628058 46.5872 0.000550056
0.984001 0.215408 7885.98 1.46104 6.373 0.00575452
0.056806 0.29045 7823.16 0.923062 197.688 0.0109396
0.536704 0.204441 7888.85 1.10591 15.9869 0.0149999
0.997427 0.216106 7886.03 1.39112 6.56609 0.00934842
0.961746 0.215385 7885.93 1.43978 6.51656 0.0136363
0.0807392 0.238229 8012.6 0.0925963 62.6906 0.0202381
0.795038 0.215848 7884.89 0.432601 15.9434 0.00780585
0.918096 0.205306 7886.59 0.994965 9.10092 0.000926791
0.993254 0.215464 7886.01 1.49778 6.19977 0.0398586
0.923301 0.217726 7885.98 1.24511 7.02899 0.00500602
0.972094 0.216315 7885.92 0.56148 11.666 0.0382361
0.987785 0.215553 7886.01 1.49988 6.23059 0.017174
0.987137 0.215231 7885.99 1.48307 6.27979 0.00396719
0.986613 0.215594 7886.01 1.49993 6.23222 0.0141473
0.991252 0.215657 7886.01 1.49757 6.21308 0.00206875
0.00641646 0.326226 7457.84 1.24445 35.9419 7.64153e-05
0.791217 0.221774 7886.24 0.945212 11.0212 0.000596559
0.880644 0.211918 7886.34 0.678936 11.811 0.0414157
0.988922 0.215733 7886 1.49987 6.22225 0.00044899
0.974059 0.214906 7886.16 1.27139 7.18952 0.00303883
0.988009 0.215642 7886.01 1.49963 6.22709 0.0118558
0.998705 0.211798 7885.88 1.17005 7.55189 0.016679
0.986891 0.215727 7886 1.49971 6.23009 0.00794438
0.988664 0.215727 7885.99 1.49887 6.22763 0.00715687
0.507331 0.354405 7329.6 0.0129258 64.2214 0.0203057
0.98827 0.2156 7886.01 1.49996 6.22593 0.00971497
0.960607 0.211087 7885.99 1.31522 7.14938 0.0460855
0.987959 0.215109 7886.05 1.49421 6.27465 0.00293553
0.96809 0.214503 7886.31 1.32679 6.91791 0.000243429
0.181193 0.226814 7880.22 0.054525 215.697 0.00381785
0.985283 0.215414 7886.02 1.49761 6.23886 0.000756435
0.978824 0.216207 7885.96 1.48336 6.24128 0.0141144
0.987089 0.215601 7886.01 1.49997 6.2331 0.00316154
0.963839 0.216167 7886.08 1.48713 6.34365 0.00988536
0.988268 0.215601 7886 1.49985 6.2256 0.0172649
0.98824 0.215583 7886.01 1.49995 6.227 0.00807901
0.986863 0.215574 7886 1.5 6.23228 0.00838987
0.986552 0.215629 7886 1.4998 6.23152 0.0185391
0.266466 0.212467 7900.47 0.245859 68.1126 0.00112417
0.988498 0.215575 7886.01 1.49862 6.22858 0.0118802
0.984946 0.215591 7886 1.49989 6.24113 0.0132274
0.96723 0.215947 7886.47 1.21395 7.17128 0.0161789
0.929515 0.215731 7885.93 1.21466 7.52436 0.00117606
0.93415 0.207763 7886.9 1.43953 6.87704 0.00925963
0.98712 0.215387 7885.99 1.4998 6.23015 0.0249998
0.984256 0.216139 7886.09 1.44038 6.36938 4.01128e-05
0.985842 0.215733 7886.01 1.49994 6.23393 0.000487179
0.981675 0.218898 7886.05 0.876113 9.48265 0.0149028
0.97175 0.203391 7885.84 1.15035 7.17176 0.0180232
0.986695 0.215643 7886.01 1.49838 6.23776 0.00511073
0.985669 0.215512 7886 1.49936 6.24661 0.00520394
0.991673 0.215488 7885.99 1.49982 6.20445 0.00891751
0.995878 0.216327 7886.07 1.47589 6.27415 0.0081541
0.987523 0.215657 7886.01 1.49986 6.22724 0.00502351
0.994576 0.21583 7885.96 1.43158 6.39034 0.0021345
0.211958 0.454611 7161.54 0.469115 334.137 0.0245429
0.995036 0.216679 7885.95 1.4865 6.19392 0.0137894
0.986136 0.222742 7885.49 1.14835 6.49902 0.00312221
0.738434 0.475985 7835.1 0.938799 311.437 0.000944194
0.95064 0.213189 7885.88 1.38335 6.67125 0.0144138
0.822366 0.213191 7881.62 0.0378983 59.1842 0.0114233
0.314942 0.375471 7646.46 1.33073 10.4813 0.0381535
0.97959 0.215661 7886.02 1.49575 6.30226 0.0109122
0.867134 0.221806 7796.18 0.234988 10.6579 0.0166332
0.91228 0.26152 7888.43 0.973409 8.26554 0.00193016
0.0268023 0.259172 7908.84 0.376021 125.485 0.00879803
0.650708 0.220946 7889.79 0.46001 19.4614 0.0130789
0.973731 0.198442 7885.54 1.40799 7.40186 0.0496481
0.586159 0.262579 7888.33 0.426813 31.7299 0.00286099
0.874807 0.215086 7886.92 0.572883 12.8207 3.07197e-05
0.975038 0.214766 7886.04 1.28872 6.95631 0.000806399
0.980338 0.213165 7886.15 1.26037 7.13707 0.00257681
0.644055 0.0745156 7258.01 0.299081 362.345 0.005183
0.528979 0.226326 7882.81 0.696144 9.33868 0.0238496
0.976095 0.216052 7886.29 1.37354 6.70035 0.0109126
0.955903 0.225592 7885.83 1.49387 6.46764 0.00602404
0.92865 0.207678 7886.1 1.25447 7.46564 0.00567605
0.396122 0.202957 7544.33 0.569216 4.31233 0.00618347
0.68532 0.216664 7887.39 0.23365 20.2222 0.0237061
0.960625 0.220853 7886.89 0.666693 11.4948 0.0036522
0.429275 0.219593 7883.44 0.483964 30.1629 0.0150043
0.29481 0.192457 7953.01 0.686429 37.2879 0.00650571
0.888662 0.0175904 7144.59 0.660418 231.786 0.000123412
0.713755 0.122838 7426.65 0.465507 249.009 0.0111886
0.98775 0.215595 7886.01 1.49969 6.23049 6.42067e-05
0.886732 0.206421 7881.38 0.258332 16.6034 0.000670133
0.0919208 0.216128 7918.36 0.252047 195.07 0.000928336
0.879961 0.16547 7885.85 0.565584 11.8744 0.00576407
0.928977 0.16727 7890.37 0.140631 41.9229 0.0148848
0.801808 0.213168 7886.44 1.26521 8.96019 0.000631779
0.93317 0.202592 7880.68 0.0122199 176.588 0.00711057
0.988747 0.215343 7886.01 1.49834 6.24016 0.00485376
0.988046 0.215621 7886.01 1.49989 6.22726 0.0118999
0.171604 0.202863 7876.13 0.166022 267.574 0.0208267
0.799898 0.208591 7887.11 0.73773 12.6405 0.000438605
0.8954 0.219049 7886.23 0.766926 9.24374 0.0043937
0.85514 0.1558 7894.21 0.244453 38.3894 0.00041171
0.173946 0.589957 7113.85 1.40377 293.797 0.000950726
0.987866 0.215687 7886.01 1.49935 6.22978 0.00395827
0.975436 0.214017 7885.94 1.17518 7.4111 0.00517918
0.892472 0.81621 7565.83 0.158834 127.709 0.00104462
0.645165 0.411235 7647.35 0.34841 24.6518 0.00102033
0.957868 0.289925 7775.66 0.210342 37.7467 0.00165077
0.757557 0.20826 7886.32 0.379475 19.2868 0.000858668
0.968873 0.21462 7886.1 1.31688 6.95379 0.00338826
0.979346 0.215533 7886.06 1.49742 6.31135 0.0159928
0.984741 0.21586 7885.93 1.03169 8.09313 0.000990631
0.913363 0.212643 7886.33 1.13122 8.11123 0.0040789
0.860606 0.209536 7886.64 1.26637 8.31311 0.00652479
0.846752 0.244412 7885.68 0.891557 5.8268 0.0257752
0.988439 0.215651 7886.01 1.49979 6.22261 0.0163726
0.99323 0.219462 7886.02 0.984523 8.24215 0.0101992
0.958855 0.214525 7886.11 1.40001 6.86598 0.00114582
0.964232 0.21368 7886.12 1.35128 6.86737 0.0262281
0.995532 0.214003 7886.05 1.2619 7.17846 0.0126321
0.371258 0.323928 7650.25 0.347515 150.443 0.000527329
0.975904 0.215766 7885.93 1.47248 6.39502 0.00490999
0.83975 0.19721 7888.53 0.200791 37.1617 0.00353842
0.731141 0.227676 7885.47 0.183468 59.1825 0.00511793
0.494024 0.193229 7886.35 0.290049 28.5003 0.0241673
0.765915 0.216763 7886.62 1.08836 8.74963 0.012291
0.995026 0.215025 7885.97 1.45226 6.31191 0.00586521
0.979657 0.215739 7885.98 1.48374 6.30149 0.00111567
0.991785 0.216132 7885.98 1.49469 6.20708 0.00142665
0.988967 0.215596 7886.01 1.49922 6.22898 0.033874
0.460919 0.245875 7891.89 0.193915 47.0066 0.00584316
0.899511 0.201669 7886.57 0.557272 13.9004 0.006023
0.717964 0.254048 7881.69 0.187128 25.2184 0.00123853
0.979488 0.216434 7885.99 1.47687 6.30761 0.00115197
0.986289 0.215666 7886.01 1.49998 6.23097 0.0139761
0.0032197 0.229526 7544.59 0.733799 360.239 0.000586715
0.994639 0.216125 7885.98 1.49846 6.18332 0.00676226
0.986748 0.215582 7886.01 1.49881 6.24212 0.0265155
0.3746 0.268274 7890.92 0.020047 232.504 0.0304687
0.298415 0.181862 7261.57 1.13701 123.004 0.00418812
0.577868 0.0752458 7288.29 0.0208881 13.1742 0.00932306
0.27691 0.243554 7889.8 0.409811 24.5154 0.0227699
0.989593 0.215408 7886.03 1.4997 6.22701 0.0217717
0.997195 0.215819 7886.03 1.46436 6.31335 0.00474672
0.48417 0.11934 7907.78 1.37468 15.0639 0.0187121
0.594187 0.201192 7890.68 0.588908 16.7729 0.00374779
0.979016 0.216744 7885.86 1.36019 6.60303 0.0200763
0.987473 0.215648 7886.01 1.49992 6.22973 0.0142031
0.987275 0.209802 7886.49 0.495892 13.4999 0.0274125
0.982599 0.216943 7886.03 1.49589 6.26388 0.00851918
0.192597 0.192569 7875.28 0.00788047 342.701 0.0437497
0.989149 0.215204 7886.01 1.49543 6.25355 0.0100926
0.988331 0.215686 7886.03 1.49529 6.25399 0.00214261
0.961738 0.216332 7885.92 1.29712 6.97923 0.030382
0.228583 0.244813 7166.9 0.406391 19.7799 0.000742966
0.999958 0.215566 7886.02 1.41565 6.42399 0.0136333
0.987707 0.215601 7886.01 1.49961 6.22946 0.00933762
0.0276842 0.167244 7913.81 0.456628 249.143 0.00503804
0.98918 0.215624 7886 1.4997 6.21798 0.00129875
0.987508 0.215605 7886.01 1.49957 6.22262 0.024825
0.988091 0.215698 7886.01 1.49991 6.22401 5.86414e-05
0.995901 0.214615 7886.12 1.42413 6.55523 0.00297016
0.428085 0.120804 7615.27 1.19656 47.4383 0.0114592
0.204583 0.175868 7115.79 0.0693534 206.984 0.0107401
0.985679 0.216025 7885.73 1.26045 6.69829 0.0173395
0.94181 0.214464 7885.81 1.25101 7.49175 0.00332893
0.986994 0.215535 7886 1.49977 6.23597 0.00260335
0.985236 0.21621 7885.99 1.44118 6.4238 0.020338
0.985795 0.215795 7886.01 1.49364 6.26828 0.0048493
0.971521 0.215543 7886.08 1.4197 6.61096 0.0200987
0.985291 0.215466 7886.01 1.49844 6.24196 0.00437078
0.980955 0.214959 7885.98 1.49694 6.26586 0.00325797
0.982352 0.214855 7885.98 1.49106 6.28612 0.0116935
0.0690904 0.217682 7332.24 0.584323 314.174 0.0156669
0.986513 0.215561 7886.01 1.49966 6.23528 0.0238231
0.0964908 0.112724 7610.33 1.19542 133.819 0.00470503
0.986797 0.215561 7886.01 1.49989 6.23538 0.0177568
0.863046 0.213946 7885.9 1.28055 7.82931 0.0232889
0.987574 0.215656 7886.01 1.49871 6.24244 0.00420446
0.989094 0.214999 7886 1.22576 7.10636 0.00516149
0.789267 0.206385 7886.32 1.45862 7.9217 0.00647688
0.988304 0.215601 7886.01 1.49808 6.23518 0.00625605
0.884141 0.219663 7887.33 0.44255 15.4195 0.0170426
0.966074 0.21574 7886.01 1.39846 6.68178 0.00659791
0.986158 0.215589 7886.02 1.49998 6.24324 0.00603696
0.972148 0.221518 7886.37 0.592005 11.699 0.0163358
0.986697 0.215639 7886.01 1.49987 6.23626 0.00913811
0.971398 0.214527 7886.32 1.0101 8.41973 0.0169197
0.850475 0.237894 7889.1 0.0842898 52.9972 0.00921377
0.987879 0.211283 7885.91 0.74021 10.3344 0.00379936
0.985871 0.215604 7886 1.49915 6.24293 0.00379515
0.987259 0.215571 7886.01 1.49958 6.23317 0.0093105
0.988415 0.215568 7886.01 1.49993 6.22977 0.0298653
0.0318026 0.236198 7279.77 1.17073 16.1411 0.01766
0.98981 0.215691 7886.02 1.49149 6.24927 0.00445826
0.0273537 0.221194 7942.87 0.361735 305.418 0.00449196
0.0320026 0.353115 7579.04 0.611646 52.6396 0.000129717
0.988634 0.215588 7886.01 1.49969 6.22778 0.00791219
0.524016 0.252051 7886.78 0.0463226 71.2144 0.00706057
0.901386 0.213312 7886.16 1.39762 7.1799 0.0217365
0.992723 0.215175 7885.73 1.11142 7.6334 0.0078853
0.0766049 0.236573 7895.91 0.386703 112.007 0.000287762
0.9988 0.216389 7885.88 1.48015 6.07545 0.000544448
0.27384 0.0815505 7750.98 0.65834 346.154 0.0106373
0.987573 0.215651 7886.01 1.49863 6.23723 0.00519318
0.971135 0.215573 7886.02 1.49998 6.31948 3.83729e-06
0.343938 0.227308 7839.13 1.22876 29.6045 0.0118567
0.989423 0.215626 7886.02 1.49984 6.20937 0.00396897
0.987729 0.215916 7886.03 1.49293 6.27317 0.00679729
0.0180744 0.249891 7199.57 1.16004 49.9552 0.00349283
0.98612 0.215517 7886.01 1.49983 6.23959 0.00141303
0.98265 0.206596 7883.32 0.0297397 108.69 0.00750089
0.989789 0.215519 7886.01 1.49913 6.21831 0.00929911
0.996873 0.216192 7885.99 1.48352 6.18118 0.00735807
0.999416 0.222041 7886.12 1.36216 6.31977 0.00957294
0.971052 0.21991 7885.97 1.36624 6.59392 0.00923067
0.946316 0.218012 7885.84 1.48569 6.47145 0.0140976
0.975415 0.217952 7886.25 1.40207 6.6933 0.012365
0.981731 0.214556 7885.96 1.13305 7.46087 0.0080564
0.28965 0.24012 7369.12 0.248387 26.3267 0.0356803
0.998192 0.211743 7886.7 1.01214 7.99924 0.0014057
0.842192 0.246389 7882.75 0.879194 7.69613 0.00267076
0.778949 0.207312 7887.55 0.976565 10.4115 0.00192177
0.59753 0.0364587 7814.21 1.01758 143.821 0.00660628
0.889217 0.219763 7886.45 1.43863 6.89897 0.0133838
0.969301 0.220047 7886.24 1.32905 6.98895 0.0449043
0.98051 0.215428 7886.05 1.33262 6.81565 0.00821776
0.988011 0.2156 7886.01 1.49972 6.22292 0.00708386
0.9819 0.215585 7886.01 1.49605 6.2611 0.00304113
0.989207 0.215595 7886.01 1.49996 6.22066 0.00197061
0.14786 0.231878 7495.41 0.0103863 64.9626 0.0280541
0.985135 0.216318 7885.97 1.48458 6.277 0.0052313
0.963998 0.214187 7885.96 1.45537 6.49989 0.00093233
0.721099 0.690189 7468.5 0.616887 194.486 0.00166749
0.67753 0.220311 7883.28 0.114773 34.9671 0.000886069
0.569372 0.217687 7888.08 1.3675 11.315 0.000827048
0.991172 0.21551 7885.76 0.793858 9.72997 0.0052673
0.774487 0.239066 7884.83 1.32785 6.51894 0.00227632
0.752968 0.22905 7888.05 1.11226 9.38437 0.00133818
0.69672 0.201927 7888.25 0.129338 49.5236 0.000983248
0.527463 0.211586 7877.69 0.155077 58.4163 0.00482168
0.733794 0.335539 7218.94 0.0699482 58.7711 0.0120832
0.620002 0.0987209 7621.95 0.86799 3.2088 0.0105024
0.998564 0.215357 7885.97 1.3934 6.45651 0.00101077
0.989957 0.216136 7885.97 1.45714 6.33443 0.00857983
0.436724 0.904129 7075.63 0.231073 150.118 0.00190692
0.999765 0.215669 7885.97 1.26678 6.93529 0.00866543
0.0877449 0.299643 7861.23 0.578429 362.438 0.0203581
0.907068 0.193151 7886 1.30776 7.9916 0.00406327
0.470966 0.218597 7892.27 0.0465296 177.838 0.0153448
0.00500365 0.235443 7888.52 0.765684 276.314 0.0251425
0.648816 0.173453 7890.53 0.617547 18.4916 0.00350967
0.999346 0.207751 7886.05 1.03858 8.40667 0.0149586
0.964494 0.211257 7886.78 1.06215 8.65135 0.0103647
0.990767 0.216469 7886.01 1.43777 6.45538 0.00472179
0.503404 0.241958 7886.9 0.284581 38.6109 0.00483741
0.989841 0.21496 7886.01 1.39455 6.59147 0.000836582
0.998288 0.216746 7885.99 1.39457 6.46539 0.00815345
0.946494 0.214368 7886.09 1.23966 7.39775 0.00776656
0.823619 0.206326 7614.58 0.403259 5.41359 0.00171981
0.967277 0.213608 7885.94 1.1024 7.66309 0.0197955
0.99811 0.215666 7886.04 1.43666 6.41655 0.00932841
0.968229 0.215341 7885.95 1.47109 6.38106 0.025435
0.98362 0.215144 7886.01 1.47685 6.31556 0.0137022
0.991627 0.215548 7885.99 1.4795 6.289 0.0137087
0.983242 0.21532 7885.99 1.49589 6.26066 0.0054168
0.993181 0.215812 7886.02 1.45685 6.34111 0.00177457
0.992819 0.215567 7886.01 1.43353 6.35969 0.025108
0.027786 0.181291 7276.72 0.661275 239.963 0.00887389
0.988721 0.215294 7886 1.44437 6.37976 0.00944474
0.989517 0.215724 7885.98 1.486 6.22802 0.0108972
0.987353 0.215658 7886.01 1.49984 6.22978 0.0095968
0.989394 0.215468 7886.02 1.48844 6.27582 0.0044066
0.0808078 0.274081 7791.73 0.296018 116.425 1.76357e-05
0.489819 0.280544 7881.84 1.20309 2.00885 0.0147372
